epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
398,1716802923.576291,1716802923.699948,1716802923.659016,1716802923.6855419,1716802923.5772412,1716802923.659013,1716802923.6855419,1716802923.699947,,,,,,,,,,1.0798512697219849,2.5332183837890625,0.1171875,0.234375
399,1716802923.700042,1716802923.825807,1716802923.785635,1716802923.8134248,1716802923.70095,1716802923.785632,1716802923.8134248,1716802923.8258061,,,,,,,,,,0.8196488618850708,2.5332183837890625,0.1171875,0.234375
400,1716802923.8258932,1716802923.952297,1716802923.91235,1716802923.939627,1716802923.826894,1716802923.9123461,1716802923.939627,1716802923.952296,,,,,,,,,,1.2574477195739746,2.5332183837890625,0.1171875,0.234375
401,1716802923.952404,1716802924.076965,1716802924.036376,1716802924.0646179,1716802923.953344,1716802924.036373,1716802924.0646179,1716802924.076965,,,,,,,,,,0.8714325428009033,2.5332183837890625,0.1171875,0.234375
402,1716802924.077056,1716802924.204291,1716802924.162959,1716802924.1910558,1716802924.07801,1716802924.162955,1716802924.1910558,1716802924.2042902,,,,,,,,,,0.7273113131523132,2.5332183837890625,0.1171875,0.234375
403,1716802924.204394,1716802924.3284101,1716802924.2896352,1716802924.3169248,1716802924.205437,1716802924.289631,1716802924.3169248,1716802924.3284092,,,,,,,,,,1.4175994396209717,2.5332183837890625,0.1171875,0.234375
404,1716802924.328468,1716802924.4532638,1716802924.415786,1716802924.441517,1716802924.3295848,1716802924.415782,1716802924.441518,1716802924.453263,,,,,,,,,,0.9016461372375488,2.5332183837890625,0.1171875,0.234375
405,1716802924.453333,1716802924.5846882,1716802924.543914,1716802924.572027,1716802924.454282,1716802924.543911,1716802924.572027,1716802924.584687,,,,,,,,,,0.9162371754646301,2.5332183837890625,0.1171875,0.234375
406,1716802924.5847921,1716802924.7236,1716802924.684214,1716802924.711346,1716802924.585709,1716802924.6842098,1716802924.711346,1716802924.7235992,,,,,,,,,,1.0888087749481201,2.5332183837890625,0.1171875,0.234375
407,1716802924.723706,1716802924.852723,1716802924.810857,1716802924.8400252,1716802924.7247381,1716802924.810854,1716802924.8400252,1716802924.852722,,,,,,,,,,1.1229695081710815,2.5332183837890625,0.1171875,0.234375
408,1716802924.852792,1716802924.976841,1716802924.937275,1716802924.964354,1716802924.853793,1716802924.937271,1716802924.964354,1716802924.976841,,,,,,,,,,0.927603006362915,2.5332183837890625,0.1171875,0.234375
409,1716802924.9769092,1716802925.10389,1716802925.062619,1716802925.09151,1716802924.977917,1716802925.062616,1716802925.09151,1716802925.103889,,,,,,,,,,0.9091564416885376,2.5332183837890625,0.1171875,0.234375
410,1716802925.1039538,1716802925.226037,1716802925.1883159,1716802925.213772,1716802925.105043,1716802925.188313,1716802925.213772,1716802925.226036,,,,,,,,,,0.6399561166763306,2.5332183837890625,0.1171875,0.234375
411,1716802925.226142,1716802925.3555782,1716802925.3137898,1716802925.342032,1716802925.2271,1716802925.313787,1716802925.342032,1716802925.355577,,,,,,,,,,0.8754380345344543,2.5332183837890625,0.1171875,0.234375
412,1716802925.355642,1716802925.491505,1716802925.452273,1716802925.479537,1716802925.3566358,1716802925.45227,1716802925.479537,1716802925.4915042,,,,,,,,,,0.7945777177810669,2.5332183837890625,0.1171875,0.234375
413,1716802925.491612,1716802925.612752,1716802925.575006,1716802925.601035,1716802925.492683,1716802925.575003,1716802925.601036,1716802925.612752,,,,,,,,,,1.0213508605957031,2.5332183837890625,0.1171875,0.234375
414,1716802925.612813,1716802925.7389948,1716802925.699755,1716802925.726449,1716802925.613791,1716802925.699751,1716802925.726449,1716802925.738993,,,,,,,,,,1.1423218250274658,2.5332183837890625,0.1171875,0.234375
415,1716802925.739229,1716802925.86653,1716802925.8270998,1716802925.8540668,1716802925.74017,1716802925.827096,1716802925.8540668,1716802925.866529,,,,,,,,,,0.8408324718475342,2.5332183837890625,0.1171875,0.234375
416,1716802925.866604,1716802926.001756,1716802925.9527738,1716802925.9868622,1716802925.8676212,1716802925.9527712,1716802925.9868622,1716802926.001756,,,,,,,,,,1.0118972063064575,2.5332183837890625,0.1171875,0.234375
417,1716802926.001819,1716802926.127328,1716802926.087302,1716802926.113853,1716802926.002812,1716802926.087299,1716802926.113853,1716802926.127328,,,,,,,,,,0.5091513395309448,2.5332183837890625,0.1171875,0.234375
418,1716802926.1274,1716802926.252779,1716802926.214965,1716802926.241686,1716802926.1283672,1716802926.214962,1716802926.241686,1716802926.2527769,,,,,,,,,,0.8459500074386597,2.5332183837890625,0.1171875,0.234375
419,1716802926.252854,1716802926.382839,1716802926.342187,1716802926.369219,1716802926.2538502,1716802926.3421838,1716802926.369219,1716802926.382838,,,,,,,,,,0.8711262345314026,2.5332183837890625,0.1171875,0.234375
420,1716802926.382913,1716802926.507211,1716802926.466374,1716802926.494515,1716802926.383934,1716802926.46637,1716802926.494515,1716802926.50721,,,,,,,,,,1.2426609992980957,2.5332183837890625,0.1171875,0.234375
421,1716802926.507272,1716802926.672278,1716802926.594743,1716802926.659999,1716802926.5083961,1716802926.59474,1716802926.659999,1716802926.672277,,,,,,,,,,1.7748794555664062,2.5332183837890625,0.1171875,0.234375
422,1716802926.672367,1716802926.7966201,1716802926.758849,1716802926.784041,1716802926.673516,1716802926.758846,1716802926.784041,1716802926.796618,,,,,,,,,,1.6928967237472534,2.5332183837890625,0.1171875,0.234375
423,1716802926.796736,1716802926.927829,1716802926.886944,1716802926.914685,1716802926.7976909,1716802926.88694,1716802926.914685,1716802926.927828,,,,,,,,,,1.3498480319976807,2.5332183837890625,0.1171875,0.234375
424,1716802926.927897,1716802927.0553138,1716802927.015881,1716802927.0420501,1716802926.9288409,1716802927.015878,1716802927.0420501,1716802927.0553129,,,,,,,,,,0.6560691595077515,2.5332183837890625,0.1171875,0.234375
425,1716802927.055378,1716802927.180459,1716802927.140835,1716802927.168522,1716802927.056291,1716802927.140831,1716802927.168522,1716802927.180458,,,,,,,,,,0.5215441584587097,2.5332183837890625,0.1171875,0.234375
426,1716802927.180546,1716802927.3078332,1716802927.266408,1716802927.2950552,1716802927.1815538,1716802927.2664042,1716802927.2950552,1716802927.307832,,,,,,,,,,0.9016643762588501,2.5332183837890625,0.1171875,0.234375
427,1716802927.307934,1716802927.4343061,1716802927.39227,1716802927.421109,1716802927.30881,1716802927.392267,1716802927.421109,1716802927.434305,,,,,,,,,,0.9281752705574036,2.5332183837890625,0.1171875,0.234375
428,1716802927.434376,1716802927.565333,1716802927.52626,1716802927.552335,1716802927.43536,1716802927.526256,1716802927.552335,1716802927.565332,,,,,,,,,,1.5013978481292725,2.5332183837890625,0.1171875,0.234375
429,1716802927.565386,1716802927.692957,1716802927.652111,1716802927.680671,1716802927.566379,1716802927.6521091,1716802927.680671,1716802927.692956,,,,,,,,,,2.0186376571655273,2.5332183837890625,0.1171875,0.234375
430,1716802927.6930618,1716802927.819627,1716802927.7785878,1716802927.8078122,1716802927.69396,1716802927.7785852,1716802927.8078122,1716802927.819625,,,,,,,,,,0.94933021068573,2.5332183837890625,0.1171875,0.234375
431,1716802927.819726,1716802927.944572,1716802927.904972,1716802927.933287,1716802927.820618,1716802927.904968,1716802927.933287,1716802927.944572,,,,,,,,,,0.6533777713775635,2.5332183837890625,0.1171875,0.234375
432,1716802927.9446342,1716802928.07073,1716802928.031662,1716802928.058452,1716802927.94562,1716802928.031658,1716802928.058452,1716802928.070729,,,,,,,,,,0.6962096095085144,2.5332183837890625,0.1171875,0.234375
433,1716802928.070799,1716802928.195777,1716802928.155318,1716802928.183001,1716802928.071799,1716802928.155315,1716802928.183001,1716802928.195776,,,,,,,,,,1.3625586032867432,2.5332183837890625,0.1171875,0.234375
434,1716802928.1958358,1716802928.321432,1716802928.281505,1716802928.30866,1716802928.196955,1716802928.2815008,1716802928.30866,1716802928.321431,,,,,,,,,,0.898935854434967,2.5332183837890625,0.1171875,0.234375
435,1716802928.321544,1716802928.449409,1716802928.4086049,1716802928.436379,1716802928.322478,1716802928.408602,1716802928.436379,1716802928.449409,,,,,,,,,,0.7512233257293701,2.5332183837890625,0.1171875,0.234375
436,1716802928.449475,1716802928.576024,1716802928.5348659,1716802928.5634902,1716802928.450461,1716802928.534863,1716802928.5634902,1716802928.576023,,,,,,,,,,0.5118224620819092,2.5332183837890625,0.1171875,0.234375
437,1716802928.57609,1716802928.705728,1716802928.664757,1716802928.6931782,1716802928.5770948,1716802928.664753,1716802928.6931782,1716802928.705726,,,,,,,,,,1.0121431350708008,2.5332183837890625,0.1171875,0.234375
438,1716802928.705846,1716802928.829837,1716802928.7901618,1716802928.81707,1716802928.706862,1716802928.790158,1716802928.81707,1716802928.8298361,,,,,,,,,,1.4574644565582275,2.5332183837890625,0.1171875,0.234375
439,1716802928.82994,1716802928.95856,1716802928.916965,1716802928.9453492,1716802928.8308868,1716802928.916961,1716802928.9453492,1716802928.958559,,,,,,,,,,1.3036998510360718,2.5332183837890625,0.1171875,0.234375
440,1716802928.958675,1716802929.0807,1716802929.042464,1716802929.069132,1716802928.9596648,1716802929.04246,1716802929.069132,1716802929.080699,,,,,,,,,,1.1590495109558105,2.5332183837890625,0.1171875,0.234375
441,1716802929.080771,1716802929.2071161,1716802929.167902,1716802929.194604,1716802929.0816908,1716802929.167899,1716802929.194604,1716802929.207115,,,,,,,,,,0.5939715504646301,2.5332183837890625,0.1171875,0.234375
442,1716802929.20722,1716802929.332074,1716802929.291199,1716802929.319079,1716802929.208182,1716802929.291195,1716802929.319079,1716802929.332073,,,,,,,,,,1.430248737335205,2.5332183837890625,0.1171875,0.234375
443,1716802929.332138,1716802929.4570189,1716802929.416675,1716802929.4440598,1716802929.3330839,1716802929.416672,1716802929.4440598,1716802929.4570181,,,,,,,,,,1.763378620147705,2.5332183837890625,0.1171875,0.234375
444,1716802929.457118,1716802929.591258,1716802929.549363,1716802929.5785742,1716802929.458109,1716802929.54936,1716802929.5785742,1716802929.591257,,,,,,,,,,0.6571640372276306,2.5332183837890625,0.1171875,0.234375
445,1716802929.591323,1716802929.717298,1716802929.677184,1716802929.7043278,1716802929.592397,1716802929.677181,1716802929.7043278,1716802929.7172961,,,,,,,,,,0.7198388576507568,2.5332183837890625,0.1171875,0.234375
446,1716802929.7174132,1716802929.84574,1716802929.805689,1716802929.833044,1716802929.7183611,1716802929.805687,1716802929.833044,1716802929.8457391,,,,,,,,,,0.9477094411849976,2.5332183837890625,0.1171875,0.234375
447,1716802929.845807,1716802929.9740758,1716802929.9329631,1716802929.960752,1716802929.846963,1716802929.93296,1716802929.960752,1716802929.9740748,,,,,,,,,,1.1208161115646362,2.5332183837890625,0.1171875,0.234375
448,1716802929.974198,1716802930.0970502,1716802930.056315,1716802930.0854988,1716802929.9751308,1716802930.056312,1716802930.0855,1716802930.097049,,,,,,,,,,0.8918155431747437,2.5332183837890625,0.1171875,0.234375
449,1716802930.097148,1716802930.224345,1716802930.1819851,1716802930.211196,1716802930.098322,1716802930.181982,1716802930.211196,1716802930.224344,,,,,,,,,,0.8965275883674622,2.5332183837890625,0.1171875,0.234375
450,1716802930.224427,1716802930.352631,1716802930.310571,1716802930.339909,1716802930.2252722,1716802930.3105679,1716802930.339909,1716802930.35263,,,,,,,,,,1.017751693725586,2.5332183837890625,0.1171875,0.234375
451,1716802930.352693,1716802930.478894,1716802930.438758,1716802930.466642,1716802930.3536582,1716802930.438754,1716802930.466642,1716802930.478894,,,,,,,,,,1.2011334896087646,2.5332183837890625,0.1171875,0.234375
452,1716802930.478982,1716802930.6030269,1716802930.56422,1716802930.59273,1716802930.479892,1716802930.564215,1716802930.59273,1716802930.6030269,,,,,,,,,,0.8309993743896484,2.5332183837890625,0.1171875,0.234375
453,1716802930.603101,1716802930.727319,1716802930.688394,1716802930.7157419,1716802930.604073,1716802930.688391,1716802930.7157419,1716802930.727318,,,,,,,,,,0.8427612781524658,2.5332183837890625,0.1171875,0.234375
454,1716802930.727425,1716802930.853958,1716802930.815406,1716802930.842813,1716802930.728383,1716802930.815402,1716802930.842813,1716802930.8539572,,,,,,,,,,0.43041035532951355,2.5332183837890625,0.1171875,0.234375
455,1716802930.8540711,1716802930.986002,1716802930.939981,1716802930.968093,1716802930.854987,1716802930.939978,1716802930.968093,1716802930.9859998,,,,,,,,,,0.74470055103302,2.5332183837890625,0.1171875,0.234375
456,1716802930.986102,1716802931.125737,1716802931.083669,1716802931.1130319,1716802930.987008,1716802931.083665,1716802931.1130319,1716802931.125736,,,,,,,,,,0.6927640438079834,2.5332183837890625,0.1171875,0.234375
457,1716802931.1258519,1716802931.2873862,1716802931.212669,1716802931.2757728,1716802931.126868,1716802931.212666,1716802931.2757728,1716802931.287385,,,,,,,,,,0.8184488415718079,2.5332183837890625,0.1171875,0.234375
458,1716802931.287454,1716802931.418905,1716802931.377176,1716802931.4067972,1716802931.2887979,1716802931.377173,1716802931.4067972,1716802931.418904,,,,,,,,,,0.9794437885284424,2.5332183837890625,0.1171875,0.234375
459,1716802931.4189901,1716802931.5497222,1716802931.506261,1716802931.532589,1716802931.419938,1716802931.5062568,1716802931.532589,1716802931.549721,,,,,,,,,,0.4901636242866516,2.5332183837890625,0.1171875,0.234375
460,1716802931.549778,1716802931.676836,1716802931.637627,1716802931.6646059,1716802931.550962,1716802931.637624,1716802931.6646059,1716802931.676835,,,,,,,,,,0.5931280851364136,2.5332183837890625,0.1171875,0.234375
461,1716802931.6769521,1716802931.799986,1716802931.760588,1716802931.786742,1716802931.677981,1716802931.760585,1716802931.786742,1716802931.799985,,,,,,,,,,1.074483871459961,2.5332183837890625,0.1171875,0.234375
462,1716802931.800046,1716802931.9262369,1716802931.887072,1716802931.913568,1716802931.8010082,1716802931.8870668,1716802931.913569,1716802931.926236,,,,,,,,,,1.0369936227798462,2.5332183837890625,0.1171875,0.234375
463,1716802931.926307,1716802932.053967,1716802932.012346,1716802932.041172,1716802931.927273,1716802932.012342,1716802932.041173,1716802932.053965,,,,,,,,,,1.2738215923309326,2.5332183837890625,0.1171875,0.234375
464,1716802932.05408,1716802932.182275,1716802932.1421928,1716802932.169268,1716802932.055061,1716802932.14219,1716802932.169268,1716802932.182274,,,,,,,,,,1.084972858428955,2.5332183837890625,0.1171875,0.234375
465,1716802932.182339,1716802932.308016,1716802932.268203,1716802932.295733,1716802932.183234,1716802932.268199,1716802932.295733,1716802932.308015,,,,,,,,,,0.750552773475647,2.5332183837890625,0.1171875,0.234375
466,1716802932.308085,1716802932.434876,1716802932.393732,1716802932.420869,1716802932.309024,1716802932.393728,1716802932.420869,1716802932.4348748,,,,,,,,,,0.711224377155304,2.5332183837890625,0.1171875,0.234375
467,1716802932.434981,1716802932.5585349,1716802932.5203042,1716802932.54603,1716802932.435959,1716802932.5203001,1716802932.54603,1716802932.5585332,,,,,,,,,,0.8992527723312378,2.5332183837890625,0.1171875,0.234375
468,1716802932.558645,1716802932.683844,1716802932.6433358,1716802932.671487,1716802932.559532,1716802932.6433332,1716802932.671487,1716802932.6838431,,,,,,,,,,0.34027546644210815,2.5332183837890625,0.1171875,0.234375
469,1716802932.6839528,1716802932.812057,1716802932.773323,1716802932.8009531,1716802932.6848981,1716802932.77332,1716802932.8009531,1716802932.812055,,,,,,,,,,0.4569535255432129,2.5332183837890625,0.1171875,0.234375
470,1716802932.812167,1716802932.93741,1716802932.897563,1716802932.925214,1716802932.813034,1716802932.8975601,1716802932.925214,1716802932.937409,,,,,,,,,,0.5650817155838013,2.5332183837890625,0.1171875,0.234375
471,1716802932.937473,1716802933.063661,1716802933.024147,1716802933.051866,1716802932.9386282,1716802933.024144,1716802933.051866,1716802933.063659,,,,,,,,,,0.2867893874645233,2.5332183837890625,0.1171875,0.234375
472,1716802933.0637708,1716802933.1909142,1716802933.1517062,1716802933.178524,1716802933.064821,1716802933.151702,1716802933.178524,1716802933.190912,,,,,,,,,,0.5947383642196655,2.5332183837890625,0.1171875,0.234375
473,1716802933.191021,1716802933.318806,1716802933.278307,1716802933.305949,1716802933.191974,1716802933.278303,1716802933.305949,1716802933.318805,,,,,,,,,,0.45763635635375977,2.5332183837890625,0.1171875,0.234375
474,1716802933.3188632,1716802933.44498,1716802933.4049852,1716802933.432916,1716802933.3197749,1716802933.404982,1716802933.4329169,1716802933.444979,,,,,,,,,,0.7634543776512146,2.5332183837890625,0.1171875,0.234375
475,1716802933.445051,1716802933.5738208,1716802933.532883,1716802933.5603259,1716802933.44606,1716802933.5328798,1716802933.5603259,1716802933.5738199,,,,,,,,,,0.564920961856842,2.5332183837890625,0.1171875,0.234375
